test_id	gene_id	gene	locus	sample_2	value_2
XLOC_027265	XLOC_027265	RP13-401N8.1	20:25731853-25733397	Tumor	0
XLOC_027266	XLOC_027266	RP13-401N8.4	20:25744101-25848786	Tumor	1.21058
XLOC_027267	XLOC_027267	RP4-760C5.5	20:25936447-25949924	Tumor	0.164905
XLOC_027268	XLOC_027268	CTD-2514C3.1	20:25999467-26001320	Tumor	0.790609
XLOC_027269	XLOC_027269	FAM182A	20:26035290-26073683	Tumor	0.532636
XLOC_027270	XLOC_027270	RP3-410C9.2	20:26167654-26189869	Tumor	0
XLOC_027271	XLOC_027271	FRG1B	20:29611856-29634010	Tumor	9.72422
XLOC_027272	XLOC_027272	AL441988.1	20:29637161-29637300	Tumor	0
XLOC_027273	XLOC_027273	RP11-348I14.4	20:29638245-29641792	Tumor	2.72027
XLOC_027274	XLOC_027274	DEFB115	20:29845466-29847435	Tumor	0
XLOC_027275	XLOC_027275	DKKL1P1	20:29861972-29862670	Tumor	0
XLOC_027276	XLOC_027276	5S_rRNA	20:29944672-29944781	Tumor	0
XLOC_027277	XLOC_027277	DEFB117	20:29948577-29948706	Tumor	0
XLOC_027278	XLOC_027278	DEFB118	20:29956420-29961726	Tumor	0.359648
XLOC_027279	XLOC_027279	SNORA40	20:29964121-29964249	Tumor	0
XLOC_027280	XLOC_027280	DEFB123	20:30028321-30038060	Tumor	0
XLOC_027281	XLOC_027281	REM1	20:30053308-30072708	Tumor	0.321766
XLOC_027282	XLOC_027282	NCRNA00028	20:30073580-30075377	Tumor	0
XLOC_027283	XLOC_027283	HM13,RP3-324O17.4	20:30102210-30161066	Tumor	35.9582
XLOC_027284	XLOC_027284	HM13-IT1	20:30102210-30161066	Tumor	3.3116
XLOC_027285	XLOC_027285	U6	20:30168891-30168995	Tumor	0
XLOC_027286	XLOC_027286	ID1	20:30193085-30194318	Tumor	1.32748
XLOC_027287	XLOC_027287	COX4I2	20:30225690-30232809	Tumor	1.17834
XLOC_027288	XLOC_027288	RP11-243J16.7	20:30252254-30311792	Tumor	0
XLOC_027289	XLOC_027289	TPX2	20:30327073-30389608	Tumor	0.689181
XLOC_027290	XLOC_027290	MYLK2	20:30407110-30422492	Tumor	0.179704
XLOC_027291	XLOC_027291	TTLL9	20:30435439-30539895	Tumor	0.322423
XLOC_027292	XLOC_027292	U1	20:30435439-30539895	Tumor	0
XLOC_027293	XLOC_027293	XKR7	20:30555804-30586256	Tumor	0
XLOC_027294	XLOC_027294	5S_rRNA	20:30596153-30596275	Tumor	4.7406
XLOC_027295	XLOC_027295	C20orf160	20:30598244-30619984	Tumor	2.13317
XLOC_027296	XLOC_027296	5S_rRNA	20:30638390-30638508	Tumor	5.60737
XLOC_027297	XLOC_027297	HCK	20:30639990-30689659	Tumor	1.94683
XLOC_027298	XLOC_027298	TM9SF4	20:30697308-30755061	Tumor	13.3559
XLOC_027299	XLOC_027299	MIR1825,POFUT1,RP11-392M18.5	20:30795682-30826470	Tumor	8.69843
XLOC_027300	XLOC_027300	KIF3B	20:30865466-30922814	Tumor	4.30238
XLOC_027301	XLOC_027301	ASXL1	20:30946146-31027122	Tumor	5.11964
XLOC_027302	XLOC_027302	RP5-1184F4.5	20:31030824-31196695	Tumor	0
XLOC_027303	XLOC_027303	RP11-410N8.3	20:31030824-31196695	Tumor	0
XLOC_027304	XLOC_027304	RP11-410N8.1	20:31030824-31196695	Tumor	0
XLOC_027305	XLOC_027305	RP11-410N8.4	20:31030824-31196695	Tumor	0
XLOC_027306	XLOC_027306	DNMT3B	20:31350190-31397162	Tumor	1.18067
XLOC_027307	XLOC_027307	MAPRE1	20:31407698-31438211	Tumor	6.91104
XLOC_027308	XLOC_027308	EFCAB8	20:31446799-31494679	Tumor	0
XLOC_027309	XLOC_027309	EFCAB8	20:31499458-31519144	Tumor	0
XLOC_027310	XLOC_027310	EFCAB8	20:31547650-31549006	Tumor	0
XLOC_027311	XLOC_027311	BPIFB2	20:31595405-31611515	Tumor	0.849085
XLOC_027312	XLOC_027312	BPIFB6	20:31619453-31631853	Tumor	8.94771
XLOC_027313	XLOC_027313	BPIFB3	20:31643229-31661434	Tumor	1.28041
XLOC_027314	XLOC_027314	BPIFB4	20:31667449-31699557	Tumor	0.864189
XLOC_027315	XLOC_027315	BPIFA2	20:31749573-31769218	Tumor	0.422918
XLOC_027316	XLOC_027316	SOCS2P1	20:31775196-31776098	Tumor	0
XLOC_027317	XLOC_027317	BPIFA4P	20:31781410-31798268	Tumor	0
XLOC_027318	XLOC_027318	BPIFA3	20:31805115-31815564	Tumor	0
XLOC_027319	XLOC_027319	BPIFA1	20:31823800-31831115	Tumor	2.45785
XLOC_027320	XLOC_027320	BPIFB1	20:31861285-31897684	Tumor	1.45523
XLOC_027321	XLOC_027321	BPIFB5P	20:31904674-31917775	Tumor	0.874476
XLOC_027322	XLOC_027322	BPIFB9P,RP5-1187J4.11	20:31935525-31942250	Tumor	0
XLOC_027323	XLOC_027323	CBFA2T2	20:32077880-32237842	Tumor	2.97635
XLOC_027324	XLOC_027324	C20orf144	20:32244892-32262269	Tumor	1.38401
XLOC_027325	XLOC_027325	C20orf134	20:32244892-32262269	Tumor	1.8241
XLOC_027326	XLOC_027326	ZNF341	20:32316736-32398903	Tumor	3.10434
XLOC_027327	XLOC_027327	CHMP4B	20:32399109-32442172	Tumor	10.8046
XLOC_027328	XLOC_027328	RP5-1125A11.5	20:32552967-32553382	Tumor	0
XLOC_027329	XLOC_027329	RALY	20:32570857-32700138	Tumor	133.662
XLOC_027330	XLOC_027330	RP1-64K7.4	20:32570857-32700138	Tumor	0
XLOC_027331	XLOC_027331	RPS2P1	20:32710275-32711096	Tumor	1.44938
XLOC_027332	XLOC_027332	ASIP	20:32822645-32899608	Tumor	3.0616
XLOC_027333	XLOC_027333	ITCH	20:32951040-33099198	Tumor	12.0186
XLOC_027334	XLOC_027334	ITCH-IT1	20:32951040-33099198	Tumor	3.63446
XLOC_027335	XLOC_027335	MIR644	20:32951040-33099198	Tumor	0
XLOC_027336	XLOC_027336	DYNLRB1	20:33104213-33128762	Tumor	23.7732
XLOC_027337	XLOC_027337	MAP1LC3A	20:33134657-33148149	Tumor	4.20453
XLOC_027338	XLOC_027338	RP11-346K17.3	20:33276491-33276782	Tumor	0
XLOC_027339	XLOC_027339	TP53INP2	20:33284721-33302432	Tumor	4.26427
XLOC_027340	XLOC_027340	ACSS2	20:33432522-33515769	Tumor	5.4101
XLOC_027341	XLOC_027341	MYH7B	20:33563205-33680674	Tumor	1.76376
XLOC_027342	XLOC_027342	MIR499	20:33563205-33680674	Tumor	0
XLOC_027343	XLOC_027343	PROCR	20:33703159-33872788	Tumor	0.626312
XLOC_027344	XLOC_027344	5S_rRNA	20:33703159-33872788	Tumor	0
XLOC_027345	XLOC_027345	AL121753.1	20:33703159-33872788	Tumor	5.39576
XLOC_027346	XLOC_027346	MMP24	20:33703159-33872788	Tumor	0.442934
XLOC_027347	XLOC_027347	NCRNA00154	20:33873053-33880204	Tumor	0
XLOC_027348	XLOC_027348	GDF5OS	20:34020826-34042568	Tumor	0
XLOC_027349	XLOC_027349	CEP250	20:34042984-34099804	Tumor	4.90399
XLOC_027350	XLOC_027350	ERGIC3	20:34129769-34145405	Tumor	22.1748
XLOC_027351	XLOC_027351	RPL37P1	20:34146506-34195451	Tumor	4.58182
XLOC_027352	XLOC_027352	SPAG4	20:34203813-34208971	Tumor	4.82676
XLOC_027353	XLOC_027353	7SK	20:34213952-34288906	Tumor	0.187619
XLOC_027354	XLOC_027354	ROMO1	20:34213952-34288906	Tumor	23.4366
XLOC_027355	XLOC_027355	snoU13	20:34291530-34330234	Tumor	0
XLOC_027356	XLOC_027356	AL357374.1	20:34340735-34341514	Tumor	0.469383
XLOC_027357	XLOC_027357	PHF20	20:34359895-34538303	Tumor	18.6334
XLOC_027358	XLOC_027358	RP5-901O8.3	20:34359895-34538303	Tumor	0
XLOC_027359	XLOC_027359	U4	20:34359895-34538303	Tumor	0
XLOC_027360	XLOC_027360	C20orf152	20:34556511-34618622	Tumor	1.23474
XLOC_027361	XLOC_027361	RP4-550H1.4	20:34660362-34673182	Tumor	0
XLOC_027362	XLOC_027362	EPB41L1	20:34679425-34820721	Tumor	15.6112
XLOC_027363	XLOC_027363	snoU13	20:34679425-34820721	Tumor	0
XLOC_027364	XLOC_027364	C20orf4	20:34824380-34858840	Tumor	1.62495
XLOC_027365	XLOC_027365	DLGAP4	20:34894257-35201678	Tumor	33.5464
XLOC_027366	XLOC_027366	MYL9	20:34894257-35201678	Tumor	61.1009
XLOC_027367	XLOC_027367	TGIF2	20:35201890-35222353	Tumor	0.579095
XLOC_027368	XLOC_027368	C20orf24	20:35234136-35274619	Tumor	8.33472
XLOC_027369	XLOC_027369	HNRNPA3P2	20:35234136-35274619	Tumor	0.31618
XLOC_027370	XLOC_027370	AL079335.1	20:35498501-35498763	Tumor	1.87137
XLOC_027371	XLOC_027371	C20orf118	20:35504533-35580260	Tumor	1.14665
XLOC_027372	XLOC_027372	RPS27AP3	20:35624751-35724398	Tumor	0
XLOC_027373	XLOC_027373	RPN2	20:35729628-35870022	Tumor	32.7942
XLOC_027374	XLOC_027374	MANBAL	20:35918040-35945663	Tumor	5.46628
XLOC_027375	XLOC_027375	SRC	20:35973087-36034471	Tumor	8.57523
XLOC_027376	XLOC_027376	NNAT	20:36120873-36156333	Tumor	1.97672
XLOC_027377	XLOC_027377	PPIAP3	20:36158440-36158945	Tumor	0
XLOC_027378	XLOC_027378	RP4-640H8.2	20:36305311-36311636	Tumor	0
XLOC_027379	XLOC_027379	CTNNBL1	20:36322407-36500531	Tumor	4.22693
XLOC_027380	XLOC_027380	VSTM2L	20:36531498-36573752	Tumor	0.107617
XLOC_027381	XLOC_027381	RPRD1B	20:36661947-36720768	Tumor	8.61447
XLOC_027382	XLOC_027382	BPI	20:36838889-36965907	Tumor	3.58698
XLOC_027383	XLOC_027383	LBP	20:36974758-37005665	Tumor	1.28706
XLOC_027384	XLOC_027384	SNORA71	20:37070678-37070812	Tumor	0
XLOC_027385	XLOC_027385	SNHG11,SNORA39	20:37075220-37079564	Tumor	40.3931
XLOC_027386	XLOC_027386	SNORA60	20:37075220-37079564	Tumor	141.946
XLOC_027387	XLOC_027387	RALGAPB	20:37101458-37207504	Tumor	6.8117
XLOC_027388	XLOC_027388	RPS3P2	20:37101458-37207504	Tumor	0
XLOC_027389	XLOC_027389	ADIG	20:37209837-37217106	Tumor	0.737528
XLOC_027390	XLOC_027390	ARHGAP40	20:37230576-37279678	Tumor	1.12518
XLOC_027391	XLOC_027391	SLC32A1	20:37353104-37358015	Tumor	0.262842
XLOC_027392	XLOC_027392	ACTR5	20:37377084-37400834	Tumor	0.887382
XLOC_027393	XLOC_027393	7SK	20:37377084-37400834	Tumor	6.69431
XLOC_027394	XLOC_027394	PPP1R16B	20:37434347-37551667	Tumor	2.57948
XLOC_027395	XLOC_027395	AL031657.1	20:37434347-37551667	Tumor	1.15696
XLOC_027396	XLOC_027396	FAM83D	20:37554954-37581703	Tumor	0.189681
XLOC_027397	XLOC_027397	DHX35	20:37590941-37668366	Tumor	2.18569
XLOC_027398	XLOC_027398	AL121588.1	20:37900182-37900258	Tumor	0
XLOC_027399	XLOC_027399	AL031661.1	20:37981495-37981634	Tumor	8.64147
XLOC_027400	XLOC_027400	RP5-1031J8.1	20:38414362-38441871	Tumor	0
XLOC_027401	XLOC_027401	RP11-101E14.2	20:38633118-38637171	Tumor	0
XLOC_027402	XLOC_027402	RP11-101E14.3	20:38660226-38672531	Tumor	0
XLOC_027403	XLOC_027403	RP1-191L6.2	20:38749681-38754998	Tumor	0
XLOC_027404	XLOC_027404	SNORD112	20:39045514-39045586	Tumor	0
XLOC_027405	XLOC_027405	U2	20:39652844-39653034	Tumor	0
XLOC_027406	XLOC_027406	TOP1	20:39657457-39804361	Tumor	8.70431
XLOC_027407	XLOC_027407	PLCG1	20:39657457-39804361	Tumor	8.25503
XLOC_027408	XLOC_027408	RP3-511B24.4,RP3-511B24.5	20:39807087-39946324	Tumor	0
XLOC_027409	XLOC_027409	RP3-450M14.1	20:39959762-39960300	Tumor	0
XLOC_027410	XLOC_027410	LPIN3	20:39969468-39995467	Tumor	5.16444
XLOC_027411	XLOC_027411	RP4-620E11.5	20:40011022-40011747	Tumor	0
XLOC_027412	XLOC_027412	CHD6	20:40030740-40247133	Tumor	33.6965
XLOC_027413	XLOC_027413	RPL12P11	20:40030740-40247133	Tumor	0.557399
XLOC_027414	XLOC_027414	RP5-1121H13.4	20:40619779-40692609	Tumor	0
XLOC_027415	XLOC_027415	RP4-730D4.1	20:40701391-41818610	Tumor	0
XLOC_027416	XLOC_027416	RP1-232N11.2	20:40701391-41818610	Tumor	0
XLOC_027417	XLOC_027417	AL121763.1	20:40701391-41818610	Tumor	0
XLOC_027418	XLOC_027418	RP4-753D4.2	20:40701391-41818610	Tumor	0.812696
XLOC_027419	XLOC_027419	7SK	20:40701391-41818610	Tumor	0.121617
XLOC_027420	XLOC_027420	RP1-269M15.3	20:41818861-41830011	Tumor	0.683476
XLOC_027421	XLOC_027421	AL021395.1	20:41850845-41851149	Tumor	1.46403
XLOC_027422	XLOC_027422	PPIAP21	20:41859399-41859900	Tumor	0
XLOC_027423	XLOC_027423	SCARNA15	20:41933194-41933319	Tumor	0
XLOC_027424	XLOC_027424	U6	20:42034112-42034218	Tumor	0
XLOC_027425	XLOC_027425	SRSF6	20:42086567-42092245	Tumor	16.0051
XLOC_027426	XLOC_027426	U6	20:42101652-42101759	Tumor	0.627037
XLOC_027427	XLOC_027427	L3MBTL1	20:42136319-42179590	Tumor	7.04877
XLOC_027428	XLOC_027428	SGK2	20:42187607-42216877	Tumor	3.35124
XLOC_027429	XLOC_027429	IFT52	20:42219570-42275936	Tumor	7.02903
XLOC_027430	XLOC_027430	RPL27AP	20:42281162-42281931	Tumor	2.26061
XLOC_027431	XLOC_027431	MYBL2	20:42295753-42345136	Tumor	0.450674
XLOC_027432	XLOC_027432	RP5-1030M6.2	20:42418583-42455002	Tumor	0
XLOC_027433	XLOC_027433	RP5-1030M6.3	20:42523359-42524108	Tumor	0
XLOC_027434	XLOC_027434	TOX2	20:42543491-42698256	Tumor	0.087323
XLOC_027435	XLOC_027435	AL121587.1	20:42543491-42698256	Tumor	1.82825
XLOC_027436	XLOC_027436	RP5-995J12.2	20:42839599-42854667	Tumor	2.21783
XLOC_027437	XLOC_027437	GDAP1L1	20:42875886-42909013	Tumor	0.746849
XLOC_027438	XLOC_027438	R3HDML	20:42965625-42983825	Tumor	1.59575
XLOC_027439	XLOC_027439	Y_RNA	20:42965625-42983825	Tumor	18.7421
XLOC_027440	XLOC_027440	HNF4A	20:42984339-43060628	Tumor	0.541238
XLOC_027441	XLOC_027441	AL132772.1	20:43080623-43093984	Tumor	6.65729
XLOC_027442	XLOC_027442	TTPAL	20:43104525-43123244	Tumor	0.765557
XLOC_027443	XLOC_027443	PKIG	20:43160425-43280874	Tumor	3.81796
XLOC_027444	XLOC_027444	AL139352.1	20:43285091-43379675	Tumor	0
XLOC_027445	XLOC_027445	WISP2	20:43285091-43379675	Tumor	2.06638
XLOC_027446	XLOC_027446	KCNK15	20:43285091-43379675	Tumor	0.25766
XLOC_027447	XLOC_027447	RP4-781B1.2	20:43380448-43438979	Tumor	0
XLOC_027448	XLOC_027448	YWHAB	20:43514316-43537173	Tumor	20.796
XLOC_027449	XLOC_027449	PABPC1L	20:43538702-43589127	Tumor	6.61084
XLOC_027450	XLOC_027450	RP1-211D12.3,STK4	20:43595114-43708618	Tumor	9.51018
XLOC_027451	XLOC_027451	Y_RNA	20:43595114-43708618	Tumor	0
XLOC_027452	XLOC_027452	PI3	20:43803516-43805185	Tumor	0
XLOC_027453	XLOC_027453	SEMG1	20:43835637-43838413	Tumor	1.2758
XLOC_027454	XLOC_027454	SEMG2	20:43849940-43853099	Tumor	0
XLOC_027455	XLOC_027455	RP1-300I2.3	20:43858457-43858832	Tumor	3.1393
XLOC_027456	XLOC_027456	RP1-300I2.2	20:43859508-43861972	Tumor	0
XLOC_027457	XLOC_027457	RBPJL	20:43922084-43945803	Tumor	0
XLOC_027458	XLOC_027458	AL021578.1	20:43951000-43951073	Tumor	0
XLOC_027459	XLOC_027459	DBNDD2,SYS1,SYS1-DBNDD2	20:43990576-44039250	Tumor	4.56904
XLOC_027460	XLOC_027460	PIGT	20:44044706-44054884	Tumor	12.7708
XLOC_027461	XLOC_027461	RP3-461P17.10	20:44076041-44076982	Tumor	0
XLOC_027462	XLOC_027462	WFDC2	20:44098345-44110172	Tumor	2.71936
XLOC_027463	XLOC_027463	RP3-461P17.9	20:44116252-44118888	Tumor	0
XLOC_027464	XLOC_027464	WFDC10A	20:44236577-44259907	Tumor	0
XLOC_027465	XLOC_027465	WFDC13	20:44313291-44337456	Tumor	0
XLOC_027466	XLOC_027466	SPINT4	20:44350989-44354469	Tumor	0
XLOC_027467	XLOC_027467	AL050348.1	20:44376582-44420571	Tumor	0
XLOC_027468	XLOC_027468	U6atac	20:44376582-44420571	Tumor	0
XLOC_027469	XLOC_027469	DNTTIP1	20:44420575-44440066	Tumor	2.64441
XLOC_027470	XLOC_027470	UBE2C	20:44441214-44445596	Tumor	0.545763
XLOC_027471	XLOC_027471	SNX21	20:44462448-44486045	Tumor	4.02592
XLOC_027472	XLOC_027472	ZSWIM3	20:44486255-44507761	Tumor	0.693775
XLOC_027473	XLOC_027473	ZSWIM1	20:44509865-44513905	Tumor	3.55478
XLOC_027474	XLOC_027474	CTSA	20:44517263-44540794	Tumor	63.2337
XLOC_027475	XLOC_027475	PCIF1	20:44563266-44576662	Tumor	4.13848
XLOC_027476	XLOC_027476	MMP9	20:44637546-44688789	Tumor	1.52139
XLOC_027477	XLOC_027477	AL162458.1	20:44637546-44688789	Tumor	0
XLOC_027478	XLOC_027478	RP11-465L10.7,SLC12A5	20:44637546-44688789	Tumor	1.39621
XLOC_027479	XLOC_027479	RPL13P2	20:44728156-44728815	Tumor	1.46857
XLOC_027480	XLOC_027480	CD40	20:44746910-44758502	Tumor	3.15586
XLOC_027481	XLOC_027481	ZNF840	20:45113099-45121279	Tumor	0.722638
XLOC_027482	XLOC_027482	SLC2A10	20:45338125-45364965	Tumor	5.40502
XLOC_027483	XLOC_027483	7SK	20:45487971-45488311	Tumor	0
XLOC_027484	XLOC_027484	EYA2,RP5-1050K3.3	20:45523262-45817492	Tumor	1.2889
XLOC_027485	XLOC_027485	GAPDHP54	20:45523262-45817492	Tumor	0
XLOC_027486	XLOC_027486	RP4-569M23.2	20:45837858-45985567	Tumor	0.658507
XLOC_027487	XLOC_027487	NCOA3	20:46130600-46415360	Tumor	3.75309
XLOC_027488	XLOC_027488	AL021394.1	20:46130600-46415360	Tumor	0
XLOC_027489	XLOC_027489	CTD-2653D5.1	20:46130600-46415360	Tumor	0.35137
XLOC_027490	XLOC_027490	SRMP1	20:46488531-46489416	Tumor	1.027
XLOC_027491	XLOC_027491	5S_rRNA	20:46501934-46502017	Tumor	0
XLOC_027492	XLOC_027492	U7	20:46533091-46533167	Tumor	0
XLOC_027493	XLOC_027493	RP11-347D21.1	20:46579542-46580799	Tumor	0
XLOC_027494	XLOC_027494	RP11-347D21.2	20:46586765-46587347	Tumor	0
XLOC_027495	XLOC_027495	RP11-347D21.4	20:46609231-46617488	Tumor	0
XLOC_027496	XLOC_027496	RP1-66N13.3	20:46983956-46999372	Tumor	0.814012
XLOC_027497	XLOC_027497	RP5-991B18.1	20:47100222-47130447	Tumor	0
XLOC_027498	XLOC_027498	ARFGEF2	20:47538274-47653230	Tumor	5.83535
XLOC_027499	XLOC_027499	CSE1L	20:47662837-47713489	Tumor	7.09416
XLOC_027500	XLOC_027500	STAU1	20:47729877-47804904	Tumor	32.6283
XLOC_027501	XLOC_027501	STAU1	20:47729877-47804904	Tumor	40.203
XLOC_027502	XLOC_027502	STAU1	20:47729877-47804904	Tumor	40.6265
XLOC_027503	XLOC_027503	ARPC3P1	20:47729877-47804904	Tumor	2.73715
XLOC_027504	XLOC_027504	DDX27	20:47826981-47905797	Tumor	2.73886
XLOC_027505	XLOC_027505	ZNFX1-AS1	20:47826981-47905797	Tumor	4.74623
XLOC_027506	XLOC_027506	SNORD12C	20:47826981-47905797	Tumor	0
XLOC_027507	XLOC_027507	SNORD12B	20:47826981-47905797	Tumor	22.063
XLOC_027508	XLOC_027508	SNORD12	20:47826981-47905797	Tumor	43.2009
XLOC_027509	XLOC_027509	AL162615.1	20:48338485-48338784	Tumor	0.145399
XLOC_027510	XLOC_027510	U6	20:48411347-48411451	Tumor	0
XLOC_027511	XLOC_027511	SLC9A8	20:48429249-48508779	Tumor	2.00005
XLOC_027512	XLOC_027512	RNU7-72P	20:48429249-48508779	Tumor	0
XLOC_027513	XLOC_027513	RP5-1041C10.3	20:48429249-48508779	Tumor	0
XLOC_027514	XLOC_027514	RNF114	20:48552944-48570429	Tumor	5.36417
XLOC_027515	XLOC_027515	KRT18P4	20:48573281-48574569	Tumor	0.0321362
XLOC_027516	XLOC_027516	U6	20:48588642-48588749	Tumor	0
XLOC_027517	XLOC_027517	SNAI1	20:48599535-48605423	Tumor	0.428408
XLOC_027518	XLOC_027518	RP11-112L6.3	20:48780000-48782639	Tumor	1.66058
XLOC_027519	XLOC_027519	RP11-112L6.2	20:48782898-48788279	Tumor	0
XLOC_027520	XLOC_027520	RP11-112L6.4	20:48789086-48793096	Tumor	0
XLOC_027521	XLOC_027521	CEBPB	20:48807375-48809212	Tumor	3.78162
XLOC_027522	XLOC_027522	AL354889.1	20:48864179-48883632	Tumor	0.166269
XLOC_027523	XLOC_027523	RP11-290F20.3	20:48884022-48896332	Tumor	0
XLOC_027524	XLOC_027524	RP11-290F20.1	20:48909256-48937879	Tumor	1.19683
XLOC_027525	XLOC_027525	COX6CP2	20:49096303-49096528	Tumor	0
XLOC_027526	XLOC_027526	PTPN1	20:49126890-49201299	Tumor	19.5691
XLOC_027527	XLOC_027527	Y_RNA	20:49126890-49201299	Tumor	5.07197
XLOC_027528	XLOC_027528	MIR645	20:49202322-49202416	Tumor	0
XLOC_027529	XLOC_027529	RPL36P2	20:49202644-49308065	Tumor	0
XLOC_027530	XLOC_027530	RP4-530I15.6	20:49202644-49308065	Tumor	0
XLOC_027531	XLOC_027531	PARD6B	20:49348080-49373332	Tumor	3.14996
XLOC_027532	XLOC_027532	BCAS4	20:49411430-49493714	Tumor	1.63639
XLOC_027533	XLOC_027533	ADNP	20:49505584-49547750	Tumor	7.58555
XLOC_027534	XLOC_027534	ADNP	20:49505584-49547750	Tumor	24.031
XLOC_027535	XLOC_027535	PSMD10P1	20:49505584-49547750	Tumor	0
XLOC_027536	XLOC_027536	ADNP	20:49505584-49547750	Tumor	1.06886
XLOC_027537	XLOC_027537	ADNP	20:49505584-49547750	Tumor	3.41039
XLOC_027538	XLOC_027538	MOCS3	20:49575362-49577820	Tumor	0.770614
XLOC_027539	XLOC_027539	RP5-955M13.4	20:49615906-49639666	Tumor	0.483069
XLOC_027540	XLOC_027540	RP5-827A12.2	20:50213052-50385173	Tumor	0
XLOC_027541	XLOC_027541	U6	20:50518829-50518934	Tumor	0
XLOC_027542	XLOC_027542	RNU7-6P	20:50521507-50521569	Tumor	0
XLOC_027543	XLOC_027543	RP4-723E3.1	20:50827183-51266970	Tumor	0.173384
XLOC_027544	XLOC_027544	MRPS33P4	20:50827183-51266970	Tumor	1.83474
XLOC_027545	XLOC_027545	RP4-715N11.2	20:51288455-51307468	Tumor	0
XLOC_027546	XLOC_027546	RPL36P1	20:51506700-51506925	Tumor	0
XLOC_027547	XLOC_027547	AL354993.1,TSHZ2	20:51588879-52107524	Tumor	2.78416
XLOC_027548	XLOC_027548	AL050316.1	20:51588879-52107524	Tumor	0
XLOC_027549	XLOC_027549	7SK	20:51588879-52107524	Tumor	4.28043
XLOC_027550	XLOC_027550	PPIAP10	20:51588879-52107524	Tumor	0
XLOC_027551	XLOC_027551	Y_RNA	20:52161153-52161264	Tumor	13.0987
XLOC_027552	XLOC_027552	RP4-724E16.2	20:52169308-52251129	Tumor	1.18466
XLOC_027553	XLOC_027553	AC005808.3	20:52169308-52251129	Tumor	0
XLOC_027554	XLOC_027554	AC005220.3	20:52556698-52687304	Tumor	0.613669
XLOC_027555	XLOC_027555	PFDN4	20:52824385-52844591	Tumor	2.96303
XLOC_027556	XLOC_027556	DOK5	20:53092135-53267710	Tumor	0.484002
XLOC_027557	XLOC_027557	RPL12P4	20:53691154-53691685	Tumor	49.0463
XLOC_027558	XLOC_027558	RP5-1010E17.1	20:54036873-54084752	Tumor	0
XLOC_027559	XLOC_027559	MC3R	20:54823787-54824871	Tumor	0.402283
XLOC_027560	XLOC_027560	RP11-380D15.2	20:54842927-54844287	Tumor	0
XLOC_027561	XLOC_027561	C20orf108	20:54933970-54943719	Tumor	9.59898
XLOC_027562	XLOC_027562	CSTF1	20:54967426-54979518	Tumor	7.0794
XLOC_027563	XLOC_027563	CASS4	20:54987167-55034396	Tumor	1.64063
XLOC_027564	XLOC_027564	AL121914.1	20:55035321-55035413	Tumor	0
XLOC_027565	XLOC_027565	C20orf106,C20orf43	20:55043646-55101198	Tumor	18.3423
XLOC_027566	XLOC_027566	snoU13	20:55043646-55101198	Tumor	0
XLOC_027567	XLOC_027567	AL109806.1	20:55043646-55101198	Tumor	0
XLOC_027568	XLOC_027568	C20orf107	20:55108301-55111576	Tumor	0
XLOC_027569	XLOC_027569	RP5-843L14.1	20:55152618-55171182	Tumor	0
XLOC_027570	XLOC_027570	RP5-843L14.1	20:55171365-55173677	Tumor	0
XLOC_027571	XLOC_027571	AL137162.1	20:55176756-55177169	Tumor	11.3087
XLOC_027572	XLOC_027572	U3	20:55182732-55182849	Tumor	0
XLOC_027573	XLOC_027573	TFAP2C	20:55204357-55214339	Tumor	2.35285
XLOC_027574	XLOC_027574	U6	20:55242485-55242587	Tumor	0
XLOC_027575	XLOC_027575	AL121920.1	20:55263456-55263750	Tumor	0
XLOC_027576	XLOC_027576	AL133232.1	20:55293941-55294025	Tumor	0
XLOC_027577	XLOC_027577	AL117380.2	20:55575142-55575213	Tumor	0
XLOC_027578	XLOC_027578	AL117380.1	20:55629845-55629897	Tumor	0
XLOC_027579	XLOC_027579	RP11-560A15.4	20:55680796-55682184	Tumor	0
XLOC_027580	XLOC_027580	RP11-560A15.3	20:55689970-55697148	Tumor	0.61467
XLOC_027581	XLOC_027581	RP4-813D12.2	20:55743803-55841685	Tumor	0
XLOC_027582	XLOC_027582	RP4-813D12.3	20:55841852-55858054	Tumor	0
XLOC_027583	XLOC_027583	Y_RNA	20:55886909-55887014	Tumor	0
XLOC_027584	XLOC_027584	RP3-481F12.1	20:55903601-55903752	Tumor	0
XLOC_027585	XLOC_027585	SPO11	20:55904814-55919050	Tumor	0.421035
XLOC_027586	XLOC_027586	RAE1	20:55926065-55954267	Tumor	4.41453
XLOC_027587	XLOC_027587	RBM38	20:55959215-55984389	Tumor	2.30606
XLOC_027588	XLOC_027588	PCK1	20:56130114-56141513	Tumor	1.27752
XLOC_027589	XLOC_027589	AL354984.1	20:56493939-56494091	Tumor	0
XLOC_027590	XLOC_027590	AL354984.3	20:56551073-56551149	Tumor	0
XLOC_027591	XLOC_027591	AL354984.2	20:56642511-56642663	Tumor	0
XLOC_027592	XLOC_027592	C20orf85	20:56725959-56736206	Tumor	0
XLOC_027593	XLOC_027593	RAB22A	20:56884751-56942563	Tumor	2.76964
XLOC_027594	XLOC_027594	VAPB	20:56964177-57026157	Tumor	5.95698
XLOC_027595	XLOC_027595	RP5-907D15.2	20:57090434-57194944	Tumor	0
XLOC_027596	XLOC_027596	RP5-907D15.3	20:57090434-57194944	Tumor	0
